index,surah_no,surah_name_en,surah_name_ar,ayah_no_surah,ayah_no_quran,ayah_ar,ayah_en,juz_no,hizb_quarter,total_ayah_surah,total_ayah_quran,place_of_revelation,no_of_word_ayah,top_1_similar_text,top_1_similar_ayah,top_1_similar_surah,top_1_similarity_score,top_2_similar_text,top_2_similar_ayah,top_2_similar_surah,top_2_similarity_score,top_3_similar_text,top_3_similar_ayah,top_3_similar_surah,top_3_similarity_score,top_4_similar_text,top_4_similar_ayah,top_4_similar_surah,top_4_similarity_score,top_5_similar_text,top_5_similar_ayah,top_5_similar_surah,top_5_similarity_score,ayah_ar_no_tashkeel
5878,83,The Defrauding,المطففين,31,5879,وَإِذَا ٱنقَلَبُوٓا۟ إِلَىٰٓ أَهْلِهِمُ ٱنقَلَبُوا۟ فَكِهِينَ,and muse ˹over these exploits˺ upon returning to their own people.,30,235,36,6236,Meccan,6,لَا يَسْتَوِىٓ أَصْحَٰبُ ٱلنَّارِ وَأَصْحَٰبُ ٱلْجَنَّةِ ۚ أَصْحَٰبُ ٱلْجَنَّةِ هُمُ ٱلْفَآئِزُونَ,20,59,0.9944095611572266,فَٱعْتَرَفُوا۟ بِذَنۢبِهِمْ فَسُحْقًۭا لِّأَصْحَٰبِ ٱلسَّعِيرِ,11,67,0.9937537312507628,وَأَلَّوِ ٱسْتَقَٰمُوا۟ عَلَى ٱلطَّرِيقَةِ لَأَسْقَيْنَٰهُم مَّآءً غَدَقًۭا,16,72,0.99365234375,فَكَانَ عَٰقِبَتَهُمَآ أَنَّهُمَا فِى ٱلنَّارِ خَٰلِدَيْنِ فِيهَا ۚ وَذَٰلِكَ جَزَٰٓؤُا۟ ٱلظَّٰلِمِينَ,17,59,0.9936286807060242,وَلَوْ نَشَآءُ لَأَرَيْنَٰكَهُمْ فَلَعَرَفْتَهُم بِسِيمَٰهُمْ ۚ وَلَتَعْرِفَنَّهُمْ فِى لَحْنِ ٱلْقَوْلِ ۚ وَٱللَّهُ يَعْلَمُ أَعْمَٰلَكُمْ,30,47,0.9936200976371764,وإذا نقلبوٓا إلىٓ أهلهم نقلبوا فكهين
5879,83,The Defrauding,المطففين,32,5880,وَإِذَا رَأَوْهُمْ قَالُوٓا۟ إِنَّ هَٰٓؤُلَآءِ لَضَآلُّونَ,"And when they saw the faithful, they would say, “These ˹people˺ are truly astray,”",30,235,36,6236,Meccan,6,فَلَمَّا رَأَوْهَا قَالُوٓا۟ إِنَّا لَضَآلُّونَ,26,68,0.9923315048217772,أَمْ تَأْمُرُهُمْ أَحْلَٰمُهُم بِهَٰذَآ ۚ أَمْ هُمْ قَوْمٌۭ طَاغُونَ,32,52,0.9912360310554504,أَتَوَاصَوْا۟ بِهِۦ ۚ بَلْ هُمْ قَوْمٌۭ طَاغُونَ,53,51,0.9908291101455688,وَإِن يَرَوْا۟ ءَايَةًۭ يُعْرِضُوا۟ وَيَقُولُوا۟ سِحْرٌۭ مُّسْتَمِرٌّۭ,2,54,0.9905139207839966,وَأَنَّا لَا نَدْرِىٓ أَشَرٌّ أُرِيدَ بِمَن فِى ٱلْأَرْضِ أَمْ أَرَادَ بِهِمْ رَبُّهُمْ رَشَدًۭا,10,72,0.990424633026123,وإذا رأوهم قالوٓا إن هٓؤلآء لضآلون
5880,83,The Defrauding,المطففين,33,5881,وَمَآ أُرْسِلُوا۟ عَلَيْهِمْ حَٰفِظِينَ,even though they were not sent as keepers over the believers.,30,235,36,6236,Meccan,4,وَمَا هُوَ إِلَّا ذِكْرٌۭ لِّلْعَٰلَمِينَ,52,68,0.9908075928688048,وَإِنَّ لَكَ لَأَجْرًا غَيْرَ مَمْنُونٍۢ,3,68,0.9907556176185608,وَكُلَّ شَىْءٍ أَحْصَيْنَٰهُ كِتَٰبًۭا,29,78,0.9906381368637084,فَمَا مِنكُم مِّنْ أَحَدٍ عَنْهُ حَٰجِزِينَ,47,69,0.9904040694236756,وَمَآ أَدْرَىٰكَ مَا عِلِّيُّونَ,19,83,0.990241527557373,ومآ أرسلوا عليهم حفظين
5881,83,The Defrauding,المطففين,34,5882,فَٱلْيَوْمَ ٱلَّذِينَ ءَامَنُوا۟ مِنَ ٱلْكُفَّارِ يَضْحَكُونَ,"But on that Day the believers will be laughing at the disbelievers,",30,235,36,6236,Meccan,6,إِنَّ ٱلَّذِينَ أَجْرَمُوا۟ كَانُوا۟ مِنَ ٱلَّذِينَ ءَامَنُوا۟ يَضْحَكُونَ,29,83,0.994856059551239,أَمْ يُرِيدُونَ كَيْدًۭا ۖ فَٱلَّذِينَ كَفَرُوا۟ هُمُ ٱلْمَكِيدُونَ,42,52,0.9925179481506348,وَلَا تَكُونُوا۟ كَٱلَّذِينَ نَسُوا۟ ٱللَّهَ فَأَنسَىٰهُمْ أَنفُسَهُمْ ۚ أُو۟لَٰٓئِكَ هُمُ ٱلْفَٰسِقُونَ,19,59,0.992420732975006,وَٱلَّذِينَ كَفَرُوا۟ بِـَٔايَٰتِنَا هُمْ أَصْحَٰبُ ٱلْمَشْـَٔمَةِ,19,90,0.9923725128173828,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَتَوَلَّوْا۟ قَوْمًا غَضِبَ ٱللَّهُ عَلَيْهِمْ قَدْ يَئِسُوا۟ مِنَ ٱلْءَاخِرَةِ كَمَا يَئِسَ ٱلْكُفَّارُ مِنْ أَصْحَٰبِ ٱلْقُبُورِ,13,60,0.9923443794250488,فليوم لذين ءامنوا من لكفار يضحكون
5882,83,The Defrauding,المطففين,35,5883,عَلَى ٱلْأَرَآئِكِ يَنظُرُونَ,"as they sit on ˹canopied˺ couches, looking on.",30,235,36,6236,Meccan,3,عَلَى ٱلْأَرَآئِكِ يَنظُرُونَ,35,83,0.9999994039535522,ثُمَّ ٱلسَّبِيلَ يَسَّرَهُۥ,20,80,0.9919845461845398,إِلَٰهِ ٱلنَّاسِ,3,114,0.9918201565742492,وَحَدَآئِقَ غُلْبًۭا,30,80,0.9916115403175354,وَبُسَّتِ ٱلْجِبَالُ بَسًّۭا,5,56,0.9915833473205566,على لأرآئك ينظرون
5883,83,The Defrauding,المطففين,36,5884,هَلْ ثُوِّبَ ٱلْكُفَّارُ مَا كَانُوا۟ يَفْعَلُونَ,"˹The believers will be asked,˺ “Have the disbelievers ˹not˺ been paid back for what they used to do?”",30,235,36,6236,Meccan,6,وَهُمْ عَلَىٰ مَا يَفْعَلُونَ بِٱلْمُؤْمِنِينَ شُهُودٌۭ,7,85,0.9909785985946656,كَلَّا ۖ بَل لَّا يَخَافُونَ ٱلْءَاخِرَةَ,53,74,0.9894253611564636,وَمَا هُوَ بِقَوْلِ شَاعِرٍۢ ۚ قَلِيلًۭا مَّا تُؤْمِنُونَ,41,69,0.9890812635421752,كَلَّا لَوْ تَعْلَمُونَ عِلْمَ ٱلْيَقِينِ,5,102,0.9890453219413756,ثُمَّ يُقَالُ هَٰذَا ٱلَّذِى كُنتُم بِهِۦ تُكَذِّبُونَ,17,83,0.9884625673294068,هل ثوب لكفار ما كانوا يفعلون
5884,84,The Sundering,الإنشقاق,1,5885,إِذَا ٱلسَّمَآءُ ٱنشَقَّتْ,"When the sky bursts open,",30,236,25,6236,Meccan,3,إِذَا ٱلسَّمَآءُ ٱنفَطَرَتْ,1,82,0.991894781589508,فَإِذَا ٱنشَقَّتِ ٱلسَّمَآءُ فَكَانَتْ وَرْدَةًۭ كَٱلدِّهَانِ,37,55,0.9851999282836914,وَإِذَا ٱلسَّمَآءُ فُرِجَتْ,9,77,0.9851663708686828,وَإِذَا ٱلْكَوَاكِبُ ٱنتَثَرَتْ,2,82,0.9843006730079652,وَإِذَا ٱلسَّمَآءُ كُشِطَتْ,11,81,0.9837818145751952,إذا لسمآء نشقت
5885,84,The Sundering,الإنشقاق,2,5886,وَأَذِنَتْ لِرَبِّهَا وَحُقَّتْ,"obeying its Lord as it must,",30,236,25,6236,Meccan,3,وَأَذِنَتْ لِرَبِّهَا وَحُقَّتْ,2,84,0.9999996423721312,يَقُولُ أَهْلَكْتُ مَالًۭا لُّبَدًا,6,90,0.9900121688842772,فَإِذَا ٱلنُّجُومُ طُمِسَتْ,8,77,0.9884637594223022,كَذَّبَتْ عَادٌۭ فَكَيْفَ كَانَ عَذَابِى وَنُذُرِ,18,54,0.9884451031684875,وَأَلْقَتْ مَا فِيهَا وَتَخَلَّتْ,4,84,0.9883655309677124,وأذنت لربها وحقت
5886,84,The Sundering,الإنشقاق,3,5887,وَإِذَا ٱلْأَرْضُ مُدَّتْ,"and when the earth is flattened out,",30,236,25,6236,Meccan,3,وَإِذَا ٱلسَّمَآءُ كُشِطَتْ,11,81,0.9938450455665588,إِذَا رُجَّتِ ٱلْأَرْضُ رَجًّۭا,4,56,0.993010938167572,فَإِذَا ٱلنُّجُومُ طُمِسَتْ,8,77,0.9925015568733216,وَٱلْأَرْضَ بَعْدَ ذَٰلِكَ دَحَىٰهَآ,30,79,0.9924618005752563,وَإِذَا ٱلسَّمَآءُ فُرِجَتْ,9,77,0.9921849966049194,وإذا لأرض مدت
5887,84,The Sundering,الإنشقاق,4,5888,وَأَلْقَتْ مَا فِيهَا وَتَخَلَّتْ,"and ejects ˹all˺ its contents and becomes empty,",30,236,25,6236,Meccan,4,وَقَالَ ٱلْإِنسَٰنُ مَا لَهَا,3,99,0.9903616309165956,ثُمَّ شَقَقْنَا ٱلْأَرْضَ شَقًّۭا,26,80,0.9902042150497437,ثُمَّ لَقَطَعْنَا مِنْهُ ٱلْوَتِينَ,46,69,0.9901320338249208,وَٱلْأَرْضَ بَعْدَ ذَٰلِكَ دَحَىٰهَآ,30,79,0.9896230697631836,وَٱلْأَرْضِ وَمَا طَحَىٰهَا,6,91,0.9895527362823486,وألقت ما فيها وتخلت
5888,84,The Sundering,الإنشقاق,5,5889,وَأَذِنَتْ لِرَبِّهَا وَحُقَّتْ,"obeying its Lord as it must, ˹surely you will all be judged˺.",30,236,25,6236,Meccan,3,وَأَذِنَتْ لِرَبِّهَا وَحُقَّتْ,2,84,0.9999996423721312,يَقُولُ أَهْلَكْتُ مَالًۭا لُّبَدًا,6,90,0.9900121688842772,فَإِذَا ٱلنُّجُومُ طُمِسَتْ,8,77,0.9884637594223022,كَذَّبَتْ عَادٌۭ فَكَيْفَ كَانَ عَذَابِى وَنُذُرِ,18,54,0.9884451031684875,وَأَلْقَتْ مَا فِيهَا وَتَخَلَّتْ,4,84,0.9883655309677124,وأذنت لربها وحقت
5889,84,The Sundering,الإنشقاق,6,5890,يَٰٓأَيُّهَا ٱلْإِنسَٰنُ إِنَّكَ كَادِحٌ إِلَىٰ رَبِّكَ كَدْحًۭا فَمُلَٰقِيهِ,"O humanity! Indeed, you are labouring restlessly towards your Lord, and will ˹eventually˺ meet the consequences.",30,236,25,6236,Meccan,8,أَءُلْقِىَ ٱلذِّكْرُ عَلَيْهِ مِنۢ بَيْنِنَا بَلْ هُوَ كَذَّابٌ أَشِرٌۭ,25,54,0.9956319332122804,إِنَّآ أَنذَرْنَٰكُمْ عَذَابًۭا قَرِيبًۭا يَوْمَ يَنظُرُ ٱلْمَرْءُ مَا قَدَّمَتْ يَدَاهُ وَيَقُولُ ٱلْكَافِرُ يَٰلَيْتَنِى كُنتُ تُرَٰبًۢا,40,78,0.9955548644065856,فَقَالُوٓا۟ أَبَشَرًۭا مِّنَّا وَٰحِدًۭا نَّتَّبِعُهُۥٓ إِنَّآ إِذًۭا لَّفِى ضَلَٰلٍۢ وَسُعُرٍ,24,54,0.9955090284347534,ثُمَّ ٱرْجِعِ ٱلْبَصَرَ كَرَّتَيْنِ يَنقَلِبْ إِلَيْكَ ٱلْبَصَرُ خَاسِئًۭا وَهُوَ حَسِيرٌۭ,4,67,0.995329201221466,فَٱصْبِرْ لِحُكْمِ رَبِّكَ وَلَا تَكُن كَصَاحِبِ ٱلْحُوتِ إِذْ نَادَىٰ وَهُوَ مَكْظُومٌۭ,48,68,0.9952521324157716,يٓأيها لإنسن إنك كادح إلى ربك كدحا فملقيه
5890,84,The Sundering,الإنشقاق,7,5891,فَأَمَّا مَنْ أُوتِىَ كِتَٰبَهُۥ بِيَمِينِهِۦ,"As for those who are given their record in their right hand,",30,236,25,6236,Meccan,5,وَأَمَّا مَنْ أُوتِىَ كِتَٰبَهُۥ وَرَآءَ ظَهْرِهِۦ,10,84,0.9932311773300172,فَأَمَّآ إِن كَانَ مِنَ ٱلْمُقَرَّبِينَ,88,56,0.9912336468696594,فَأَمَّا مَنْ أُوتِىَ كِتَٰبَهُۥ بِيَمِينِهِۦ فَيَقُولُ هَآؤُمُ ٱقْرَءُوا۟ كِتَٰبِيَهْ,19,69,0.9907602071762084,وَأَمَّا مَنْ أُوتِىَ كِتَٰبَهُۥ بِشِمَالِهِۦ فَيَقُولُ يَٰلَيْتَنِى لَمْ أُوتَ كِتَٰبِيَهْ,25,69,0.9906303286552428,أَفَرَءَيْتَ ٱلَّذِى تَوَلَّىٰ,33,53,0.9897443652153016,فأما من أوتى كتبه بيمينه
5891,84,The Sundering,الإنشقاق,8,5892,فَسَوْفَ يُحَاسَبُ حِسَابًۭا يَسِيرًۭا,"they will have an easy reckoning,",30,236,25,6236,Meccan,4,جَزَآءًۭ مِّن رَّبِّكَ عَطَآءً حِسَابًۭا,36,78,0.9814616441726683,فَسَوْفَ يَدْعُوا۟ ثُبُورًۭا,11,84,0.9806630611419678,إِنَّهُمْ يَكِيدُونَ كَيْدًۭا,15,86,0.978940725326538,إِنَّهُمْ كَانُوا۟ لَا يَرْجُونَ حِسَابًۭا,27,78,0.9784191250801086,وَلَا يَسْـَٔلُ حَمِيمٌ حَمِيمًۭا,10,70,0.9770766496658324,فسوف يحاسب حسابا يسيرا
5892,84,The Sundering,الإنشقاق,9,5893,وَيَنقَلِبُ إِلَىٰٓ أَهْلِهِۦ مَسْرُورًۭا,and will return to their people joyfully.,30,236,25,6236,Meccan,4,ثُمَّ ٱرْجِعِ ٱلْبَصَرَ كَرَّتَيْنِ يَنقَلِبْ إِلَيْكَ ٱلْبَصَرُ خَاسِئًۭا وَهُوَ حَسِيرٌۭ,4,67,0.991322934627533,فَرَاغَ إِلَىٰٓ أَهْلِهِۦ فَجَآءَ بِعِجْلٍۢ سَمِينٍۢ,26,51,0.991028606891632,وَأَنَّهُۥ كَانَ يَقُولُ سَفِيهُنَا عَلَى ٱللَّهِ شَطَطًۭا,4,72,0.9909549355506896,فَقَالُوٓا۟ أَبَشَرًۭا مِّنَّا وَٰحِدًۭا نَّتَّبِعُهُۥٓ إِنَّآ إِذًۭا لَّفِى ضَلَٰلٍۢ وَسُعُرٍ,24,54,0.9908267259597778,فَلْيَنظُرِ ٱلْإِنسَٰنُ إِلَىٰ طَعَامِهِۦٓ,24,80,0.9907413125038148,وينقلب إلىٓ أهله مسرورا
5893,84,The Sundering,الإنشقاق,10,5894,وَأَمَّا مَنْ أُوتِىَ كِتَٰبَهُۥ وَرَآءَ ظَهْرِهِۦ,"And as for those who are given their record ˹in their left hand˺ from behind their backs,",30,236,25,6236,Meccan,6,فَأَمَّا مَنْ أُوتِىَ كِتَٰبَهُۥ بِيَمِينِهِۦ,7,84,0.9932311773300172,مِن نُّطْفَةٍ إِذَا تُمْنَىٰ,46,53,0.9920650720596312,وَأَمَّا مَنْ خَفَّتْ مَوَٰزِينُهُۥ,8,101,0.9920142889022828,أَمَّا مَنِ ٱسْتَغْنَىٰ,5,80,0.9919037222862244,فَأَمَّا مَن ثَقُلَتْ مَوَٰزِينُهُۥ,6,101,0.9918395280838012,وأما من أوتى كتبه ورآء ظهره
5894,84,The Sundering,الإنشقاق,11,5895,فَسَوْفَ يَدْعُوا۟ ثُبُورًۭا,"they will cry for ˹instant˺ destruction,",30,236,25,6236,Meccan,3,وَلَا يَسْـَٔلُ حَمِيمٌ حَمِيمًۭا,10,70,0.991964876651764,يَقُولُ أَهْلَكْتُ مَالًۭا لُّبَدًا,6,90,0.9908525347709656,تَدْعُوا۟ مَنْ أَدْبَرَ وَتَوَلَّىٰ,17,70,0.9903185963630676,وَأَنَّهُۥٓ أَهْلَكَ عَادًا ٱلْأُولَىٰ,50,53,0.9902455806732178,وَجَعَلْنَا سِرَاجًۭا وَهَّاجًۭا,13,78,0.9902260899543762,فسوف يدعوا ثبورا
5895,84,The Sundering,الإنشقاق,12,5896,وَيَصْلَىٰ سَعِيرًا,and will burn in the blazing Fire.,30,236,25,6236,Meccan,2,ثُمَّ أَدْبَرَ يَسْعَىٰ,22,79,0.9822056293487548,ثُمَّ عَبَسَ وَبَسَرَ,22,74,0.9803676605224608,فَحَشَرَ فَنَادَىٰ,23,79,0.9802326560020448,جَزَآءًۭ وِفَاقًا,26,78,0.980110228061676,فَقُتِلَ كَيْفَ قَدَّرَ,19,74,0.9800006747245787,ويصلى سعيرا
5896,84,The Sundering,الإنشقاق,13,5897,إِنَّهُۥ كَانَ فِىٓ أَهْلِهِۦ مَسْرُورًا,"For they used to be prideful among their people,",30,236,25,6236,Meccan,5,وَحَدَآئِقَ غُلْبًۭا,30,80,0.9911501407623292,فَكَذَّبَ وَعَصَىٰ,21,79,0.9905760884284972,أَوْ مِسْكِينًۭا ذَا مَتْرَبَةٍۢ,16,90,0.9903629422187804,فَوَسَطْنَ بِهِۦ جَمْعًا,5,100,0.9898253083229064,أَءِذَا مِتْنَا وَكُنَّا تُرَابًۭا ۖ ذَٰلِكَ رَجْعٌۢ بَعِيدٌۭ,3,50,0.9897751212120056,إنه كان فىٓ أهله مسرورا
5897,84,The Sundering,الإنشقاق,14,5898,إِنَّهُۥ ظَنَّ أَن لَّن يَحُورَ,thinking they would never return ˹to Allah˺.,30,236,25,6236,Meccan,5,أَلَمْ يَعْلَم بِأَنَّ ٱللَّهَ يَرَىٰ,14,96,0.98792165517807,فَقَالَ إِنْ هَٰذَآ إِلَّا سِحْرٌۭ يُؤْثَرُ,24,74,0.9873940944671632,أَرَءَيْتَ إِن كَانَ عَلَى ٱلْهُدَىٰٓ,11,96,0.987238347530365,أَن رَّءَاهُ ٱسْتَغْنَىٰٓ,7,96,0.9870241284370422,أَن جَآءَهُ ٱلْأَعْمَىٰ,2,80,0.9863712787628174,إنه ظن أن لن يحور
5898,84,The Sundering,الإنشقاق,15,5899,بَلَىٰٓ إِنَّ رَبَّهُۥ كَانَ بِهِۦ بَصِيرًۭا,Yes ˹they would˺! Surely their Lord has always been All-Seeing of them.,30,236,25,6236,Meccan,6,بِأَنَّ رَبَّكَ أَوْحَىٰ لَهَا,5,99,0.9913719296455384,إِنَّ عَذَابَ رَبِّكَ لَوَٰقِعٌۭ,7,52,0.9911032915115356,فَأَوْحَىٰٓ إِلَىٰ عَبْدِهِۦ مَآ أَوْحَىٰ,10,53,0.990343987941742,بَلَىٰ قَٰدِرِينَ عَلَىٰٓ أَن نُّسَوِّىَ بَنَانَهُۥ,4,75,0.9902244210243224,أَلَمْ يَعْلَم بِأَنَّ ٱللَّهَ يَرَىٰ,14,96,0.9900076985359192,بلىٓ إن ربه كان به بصيرا
5899,84,The Sundering,الإنشقاق,16,5900,فَلَآ أُقْسِمُ بِٱلشَّفَقِ,"So, I do swear by the twilight!",30,236,25,6236,Meccan,3,فَلَآ أُقْسِمُ بِٱلْخُنَّسِ,15,81,0.9979451894760132,وَلَآ أُقْسِمُ بِٱلنَّفْسِ ٱللَّوَّامَةِ,2,75,0.9948866963386536,أَوْ أَمَرَ بِٱلتَّقْوَىٰٓ,12,96,0.9938560724258424,وَأَنَّ عَلَيْهِ ٱلنَّشْأَةَ ٱلْأُخْرَىٰ,47,53,0.9935457110404968,فَأَخَذَهُ ٱللَّهُ نَكَالَ ٱلْءَاخِرَةِ وَٱلْأُولَىٰٓ,25,79,0.992843508720398,فلآ أقسم بلشفق
5900,84,The Sundering,الإنشقاق,17,5901,وَٱلَّيْلِ وَمَا وَسَقَ,And by the night and whatever it envelops!,30,236,25,6236,Meccan,3,وَٱلَّيْلِ إِذْ أَدْبَرَ,33,74,0.9951083660125732,وَٱلَّيْلِ إِذَا سَجَىٰ,2,93,0.9937597513198853,فَٱلْمُورِيَٰتِ قَدْحًۭا,2,100,0.99335777759552,وَٱلَّيْلِ إِذَا يَسْرِ,4,89,0.993270754814148,ٱقْرَأْ وَرَبُّكَ ٱلْأَكْرَمُ,3,96,0.9932108521461488,وليل وما وسق
5901,84,The Sundering,الإنشقاق,18,5902,وَٱلْقَمَرِ إِذَا ٱتَّسَقَ,And by the moon when it waxes full!,30,236,25,6236,Meccan,3,وَأَنَّ عَلَيْهِ ٱلنَّشْأَةَ ٱلْأُخْرَىٰ,47,53,0.9931570887565612,إِذَا ٱلشَّمْسُ كُوِّرَتْ,1,81,0.9924100041389464,وَٱلَّذِىٓ أَخْرَجَ ٱلْمَرْعَىٰ,4,87,0.9922500252723694,وَلَآ أُقْسِمُ بِٱلنَّفْسِ ٱللَّوَّامَةِ,2,75,0.99202960729599,فَلَآ أُقْسِمُ بِٱلْخُنَّسِ,15,81,0.992008626461029,ولقمر إذا تسق
5902,84,The Sundering,الإنشقاق,19,5903,لَتَرْكَبُنَّ طَبَقًا عَن طَبَقٍۢ,You will certainly pass from one state to another.,30,236,25,6236,Meccan,4,تِلْكَ إِذًۭا قِسْمَةٌۭ ضِيزَىٰٓ,22,53,0.9852150082588196,فَٱلْمُورِيَٰتِ قَدْحًۭا,2,100,0.9845982789993286,أَوْ مِسْكِينًۭا ذَا مَتْرَبَةٍۢ,16,90,0.9844411611557008,فِى لَوْحٍۢ مَّحْفُوظٍۭ,22,85,0.9843835830688475,مُّطَاعٍۢ ثَمَّ أَمِينٍۢ,21,81,0.9842185974121094,لتركبن طبقا عن طبق
5903,84,The Sundering,الإنشقاق,20,5904,فَمَا لَهُمْ لَا يُؤْمِنُونَ,"So what is the matter with them that they do not believe,",30,236,25,6236,Meccan,4,فَلَآ أُقْسِمُ بِمَا تُبْصِرُونَ,38,69,0.982845664024353,أَمْ يَقُولُونَ تَقَوَّلَهُۥ ۚ بَل لَّا يُؤْمِنُونَ,33,52,0.98283714056015,وَلَآ أَنتُمْ عَٰبِدُونَ مَآ أَعْبُدُ,3,109,0.9818293452262878,وَلَآ أَنتُمْ عَٰبِدُونَ مَآ أَعْبُدُ,5,109,0.9818293452262878,مَّا لَكُمْ لَا تَرْجُونَ لِلَّهِ وَقَارًۭا,13,71,0.980587899684906,فما لهم لا يؤمنون
